id;quantity;disease;diseaseOnRoot;diseaseOnTrunk;diseaseOnCollar;diseaseOnCrown;idDisease;vigor;environmentBusyness;sidewalkProximity;isLast;diagnosisNote;developmentStatus;coord_x;coord_y;idDiagnosisYear;idSpecies;idSeedingYear;idStumpDiameter
8310;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915206.9;4225818.5;2014;styraciflua;2004;20 à 30 cm
8311;1;1;1;1;0;0;RTxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir incertain;Arbre adulte;1913849.8;4224735.0;2013;tomentosa;2004;40 à 50 cm
8312;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914636.5;4222161.0;2014;danielli;2010;20 à 30 cm
8313;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1914057.1;4224465.5;2014;lutea;2014;10 à 20 cm
8314;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915382.1;4222944.5;2015;serrulata;2004;20 à 30 cm
8315;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912425.6;4221687.5;2013;platanoides;2004;30 à 40 cm
8316;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912803.0;4221915.5;2013;nigra;2004;40 à 50 cm
8317;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914973.9;4222683.0;2013;calleryana;2004;10 à 20 cm
8318;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1915150.9;4224858.0;2015;excelsior;2004;10 à 20 cm
8319;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915481.9;4222256.5;2013;bignonoides;2004;40 à 50 cm
8320;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915295.0;4225045.5;2014;nigra;2004;50 à 60 cm
8321;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre jeune;1915723.0;4222735.0;2013;Unknown;2004;10 à 20 cm
8322;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912598.1;4221702.0;2013;colurna;2004;20 à 30 cm
8323;1;1;1;0;1;1;RxCK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912810.4;4221686.0;2013;verrucosa;2004;40 à 50 cm
8324;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912555.2;4222201.0;2015;verrucosa;2004;10 à 20 cm
8325;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915740.8;4225304.0;2015;styraciflua;2004;20 à 30 cm
8326;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912646.6;4221703.0;2013;japonica;2004;60 à 70 cm
8327;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914270.8;4221463.0;2015;Unknown;2004;0 à 10 cm
8328;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1915482.5;4224282.0;2013;castaneifolia;2013;10 à 20 cm
8329;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913531.4;4222986.5;2014;acerifolia;2004;40 à 50 cm
8330;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913971.6;4224499.5;2013;tomentosa;2004;30 à 40 cm
8331;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1912534.1;4222625.5;2014;padus;2014;10 à 20 cm
8332;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915094.5;4222543.0;2013;acerifolia;2004;40 à 50 cm
8333;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre vieillissant;1914400.8;4224085.5;2014;nigra;2004;50 à 60 cm
8334;1;0;0;0;0;0;xxxx;vigoureux;quelques passages;non;true;Arbre d'avenir incertain;Arbre vieillissant;1915916.5;4223818.0;2013;acerifolia;2004;80 à 90 cm
8335;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1914971.0;4223689.5;2013;Unknown;2004;10 à 20 cm
8336;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914682.4;4221503.0;2014;acerifolia;2004;50 à 60 cm
8337;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915199.5;4225330.5;2015;tulipifera;2004;20 à 30 cm
8338;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914025.0;4221796.5;2014;acerifolia;2004;30 à 40 cm
8339;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915546.5;4225306.0;2015;frainetto;2004;20 à 30 cm
8340;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1915346.9;4224830.5;2015;Unknown;2004;30 à 40 cm
8341;1;1;0;1;0;0;xTxx;vigueur intermédiaire;passages fréquents ou arrêts;non;true;Arbre d'avenir incertain;Arbre jeune;1915723.5;4224588.5;2015;betulus;2004;10 à 20 cm
8342;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents ou arrêts;non;true;Arbre à abattre dans les 10 ans;Arbre adulte;1915334.9;4224681.0;2015;Unknown;2004;20 à 30 cm
8343;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915305.1;4221532.0;2015;excelsior;2004;30 à 40 cm
8344;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir incertain;Arbre adulte;1915395.9;4224578.0;2015;betulus;2004;30 à 40 cm
8345;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1915503.4;4223546.0;2014;amurense;2013;10 à 20 cm
8346;1;1;0;1;1;0;xTCx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre à abattre dans les 10 ans;Arbre adulte;1912497.0;4222585.5;2015;triacanthos;2004;20 à 30 cm
8347;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915541.8;4223252.5;2015;nigra;2004;30 à 40 cm
8348;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1914835.4;4224001.0;2014;tulipifera;2006;10 à 20 cm
8349;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914879.0;4225354.5;2014;baccata;2004;30 à 40 cm
8350;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915742.0;4222772.0;2013;acerifolia;2004;40 à 50 cm
8351;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914380.1;4224122.5;2014;platyphyllos;2004;30 à 40 cm
8352;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915655.6;4225016.5;2015;tomentosa;2004;50 à 60 cm
8353;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913981.4;4221347.0;2014;acerifolia;2004;10 à 20 cm
8354;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1912923.1;4225355.5;2014;triacanthos;2014;10 à 20 cm
8355;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912393.6;4222731.5;2013;nigra;2004;40 à 50 cm
8356;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1915425.5;4224662.0;2015;Unknown;2006;10 à 20 cm
8357;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912909.4;4222244.5;2013;acerifolia;2004;40 à 50 cm
8358;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1912842.2;4223585.0;2014;styraciflua;2014;10 à 20 cm
8359;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914756.2;4223854.5;2013;tomentosa;2004;40 à 50 cm
8360;1;1;1;1;0;1;RTxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913766.0;4223293.0;2014;leylandii;2004;50 à 60 cm
8361;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915462.1;4222205.5;2015;sempervirens;2004;10 à 20 cm
8362;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre vieillissant;1915444.6;4223497.5;2015;verrucosa;2004;50 à 60 cm
8363;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1915196.2;4222981.5;2013;hippocastanum;2004;10 à 20 cm
8364;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912696.9;4222652.0;2013;acerifolia;2004;60 à 70 cm
8365;1;1;0;1;0;1;xTxK;vigueur intermédiaire;passages fréquents ou arrêts;non;true;Arbre d'avenir incertain;Arbre adulte;1915613.0;4222787.5;2015;hippocastanum;2004;40 à 50 cm
8366;1;1;0;1;0;1;xTxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915057.1;4224960.0;2014;excelsior;2004;20 à 30 cm
8367;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912517.6;4221969.5;2013;nigra;2004;40 à 50 cm
8368;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914312.6;4222567.0;2015;betulus;2004;0 à 10 cm
8369;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915635.1;4225355.5;2015;decurens;2004;20 à 30 cm
8370;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914678.4;4223007.5;2014;platanoides;2004;30 à 40 cm
8371;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914677.1;4223824.0;2014;saccharinum wieri;2004;30 à 40 cm
8372;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913445.6;4223317.0;2015;avium;2004;20 à 30 cm
8373;1;1;0;1;0;1;xTxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914518.8;4221690.0;2015;saccharinum;2004;40 à 50 cm
8374;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915362.2;4222102.5;2014;acerifolia;2004;40 à 50 cm
8375;1;1;0;1;0;0;xTxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1913642.5;4223125.0;2014;siliquastrum;2004;0 à 10 cm
8376;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915326.2;4222923.5;2015;nigra;2004;40 à 50 cm
8377;1;1;0;1;0;1;xTxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1913869.8;4222535.0;2014;pseudoplatanus;2004;30 à 40 cm
8378;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914837.8;4224314.0;2015;acerifolia;2005;20 à 30 cm
8379;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913724.6;4221432.5;2013;acerifolia;2004;40 à 50 cm
8380;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre à abattre dans les 5 ans;Arbre adulte;1912806.5;4221712.5;2013;nigra;2004;40 à 50 cm
8381;1;1;0;0;0;1;xxxK;vigueur intermédiaire;quelques passages;non;true;Arbre à abattre dans les 10 ans;Arbre adulte;1914288.6;4224100.5;2014;pseudoplatanus;2004;10 à 20 cm
8382;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914465.4;4223921.0;2015;styraciflua;2004;20 à 30 cm
8383;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir incertain;Arbre adulte;1913754.2;4223604.0;2015;ceracifera;2004;10 à 20 cm
8384;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913011.6;4221230.5;2014;Unknown;2004;10 à 20 cm
8385;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915605.9;4222703.0;2013;acerifolia;2004;20 à 30 cm
8386;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914946.2;4222461.5;2015;styraciflua;2004;20 à 30 cm
8387;1;1;1;0;0;0;Rxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915016.4;4225283.0;2014;nigra;2004;70 à 80 cm
8388;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915036.9;4224670.0;2014;verrucosa;2004;30 à 40 cm
8389;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914005.5;4224235.0;2013;pseudoplatanus;2004;20 à 30 cm
8390;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915218.6;4225759.5;2014;betulus;2004;30 à 40 cm
8391;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912385.1;4222192.5;2015;campestre;2004;20 à 30 cm
8392;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914861.1;4220515.5;2014;acerifolia;2004;40 à 50 cm
8393;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1915460.1;4224674.0;2015;betulus;2004;10 à 20 cm
8394;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914536.2;4223990.0;2015;tulipifera;2004;10 à 20 cm
8395;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1912441.0;4224119.5;2014;tulipifera;2014;10 à 20 cm
8396;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914461.8;4224324.5;2014;pseudoplatanus;2004;30 à 40 cm
8397;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915471.8;4223286.0;2015;nigra;2004;10 à 20 cm
8398;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914604.2;4224068.5;2015;serrulata;2005;20 à 30 cm
8399;1;1;0;1;1;1;xTCK;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre à abattre dans les 10 ans;Arbre adulte;1913437.4;4225656.5;2015;acerifolia;2004;60 à 70 cm
8400;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915108.1;4222525.5;2015;styraciflua;2004;20 à 30 cm
8401;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914350.1;4224187.0;2015;alba;2004;20 à 30 cm
8402;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre vieillissant;1914317.5;4224050.0;2014;nigra;2004;30 à 40 cm
8403;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1913309.2;4223017.0;2013;acerifolia;2004;0 à 10 cm
8404;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914551.5;4224762.0;2015;siliquastrum;2004;10 à 20 cm
8405;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914377.9;4224165.5;2015;alba;2004;20 à 30 cm
8406;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912701.8;4222038.0;2013;cordata;2004;60 à 70 cm
8407;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912753.9;4221210.5;2014;cordata;2004;20 à 30 cm
8408;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914895.8;4224495.0;2014;Unknown;2004;10 à 20 cm
8409;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914966.9;4225198.0;2014;siliquastrum;2004;30 à 40 cm
8410;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915195.2;4224982.5;2014;campestris;2004;20 à 30 cm
8411;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1913208.0;4223611.5;2015;verrucosa;2005;0 à 10 cm
8412;1;1;0;0;0;1;xxxK;vieillissement dépérissement;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914271.2;4224095.0;2014;campestris;2004;10 à 20 cm
8413;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915105.0;4225264.0;2015;calleryana;2004;10 à 20 cm
8414;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir incertain;Arbre adulte;1915250.1;4222876.0;2015;hippocastanum;2004;40 à 50 cm
8415;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913555.5;4223696.0;2015;acerifolia;2004;40 à 50 cm
8416;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre jeune;1912603.9;4221897.5;2013;sylvestris;2004;10 à 20 cm
8417;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914528.5;4223960.5;2015;styraciflua;2004;10 à 20 cm
8418;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915686.6;4223759.5;2013;saccharinum;2004;40 à 50 cm
8419;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre à abattre dans les 10 ans;Arbre adulte;1912426.4;4222389.0;2013;acerifolia;2009;10 à 20 cm
8420;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915541.4;4223257.0;2015;betulus;2004;10 à 20 cm
8421;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1913337.6;4223489.5;2013;occidentalis;2004;20 à 30 cm
8422;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912611.2;4221875.0;2013;nigra;2004;60 à 70 cm
8423;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912580.4;4223085.0;2013;acerifolia;2004;20 à 30 cm
8424;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1915427.0;4222241.5;2015;henryana;2004;0 à 10 cm
8425;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914442.9;4224005.0;2015;Unknown;2004;30 à 40 cm
8426;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913446.5;4223928.5;2013;acerifolia;2004;30 à 40 cm
8427;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914483.0;4221994.0;2013;acerifolia;2004;30 à 40 cm
8428;1;1;1;1;0;0;RTxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir incertain;Arbre adulte;1914800.5;4223857.0;2013;tomentosa;2004;40 à 50 cm
8429;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913692.1;4223087.5;2014;siliquastrum;2004;10 à 20 cm
8430;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915322.8;4225095.5;2015;lawsoniana;2004;100 à 110 cm
8431;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914126.9;4221813.0;2015;Unknown;2004;30 à 40 cm
8432;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912850.2;4221870.5;2013;platanoides;2004;40 à 50 cm
8433;1;1;0;1;0;0;xTxx;vigueur intermédiaire;passages fréquents ou arrêts;non;true;Arbre d'avenir incertain;Arbre adulte;1914813.5;4222309.5;2015;ginnala;2004;0 à 10 cm
