id;measure_date;station_name;unity;family_name;pollution_name;measure_value
4393;2010-07-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,21
4394;2010-07-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;1,6
4395;2010-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;6,7
4396;2010-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
4397;2010-07-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;0
4398;2010-07-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;1,6
4399;2010-07-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;0,6
4400;2010-07-01;Grenoble les Frenes;microg/m3;En continu;Ozone;69
4401;2010-07-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;24
4402;2010-07-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;18
4403;2010-07-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;8,8
4404;2010-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;0,1
4405;2010-07-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;2,3
4406;2010-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;1,6
4407;2010-07-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;47,8
4408;2010-07-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;-1
4409;2010-07-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
4410;2010-07-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;-1
4411;2010-07-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
4412;2010-07-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
4413;2010-07-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
4414;2010-07-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
4415;2010-07-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;44
4416;2010-07-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
4417;2010-07-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;31
4418;2010-07-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;33
4419;2010-07-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;21
4420;2010-07-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;-1
4421;2010-07-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;14
4422;2010-07-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;1
4423;2010-07-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;82
4424;2010-07-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;24
4425;2010-08-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;10
4426;2010-08-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;1
4427;2010-08-01;Fontaine les Balmes;microg/m3;En continu;Ozone;61
4428;2010-08-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;17
4429;2010-08-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;44
4430;2010-08-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;20
4431;2010-08-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;-1
4432;2010-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;2,2
4433;2010-08-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;0,2
4434;2010-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;6,4
4435;2010-08-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;0,7
4436;2010-08-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,03
4437;2010-08-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;0,03
4438;2010-08-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;0,09
4439;2010-08-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,03
4440;2010-08-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,02
4441;2010-08-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;0,1
4442;2010-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;2,8
4443;2010-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;0,2
4444;2010-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;10,9
4445;2010-08-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,01
4446;2010-08-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;17
4447;2010-08-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;0
4448;2010-08-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;0,5
4449;2010-08-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,04
4450;2010-08-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;1,3
4451;2010-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;3,7
4452;2010-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
4453;2010-08-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;1
4454;2010-08-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;2
4455;2010-08-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;0,6
4456;2010-08-01;Grenoble les Frenes;microg/m3;En continu;Ozone;46
4457;2010-08-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;18
4458;2010-08-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;16
4459;2010-08-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;5,6
4460;2010-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;0,1
4461;2010-08-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;2,3
4462;2010-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;0,7
4463;2010-08-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;20,9
4464;2010-08-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;-1
4465;2010-08-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
4466;2010-08-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;-1
4467;2010-08-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
4468;2010-08-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
4469;2010-08-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
4470;2010-08-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
4471;2010-08-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;41
4472;2010-08-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
4473;2010-08-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;33
4474;2010-08-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;27
4475;2010-08-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;16
4476;2010-08-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;-1
4477;2010-08-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;16
4478;2010-08-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;2
4479;2010-08-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;55
4480;2010-08-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;18
4481;2010-09-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;15
4482;2010-09-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;3
4483;2010-09-01;Fontaine les Balmes;microg/m3;En continu;Ozone;50
4484;2010-09-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;17
4485;2010-09-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;55
4486;2010-09-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;34
4487;2010-09-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;-1
4488;2010-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;2,9
4489;2010-09-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;0,5
4490;2010-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;14,6
4491;2010-09-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;0,7
4492;2010-09-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,06
4493;2010-09-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;0,06
4494;2010-09-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;0,13
4495;2010-09-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,06
4496;2010-09-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,05
4497;2010-09-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;0,1
4498;2010-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;3,6
4499;2010-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;0,2
4500;2010-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;13,9
4501;2010-09-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,01
4502;2010-09-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;19
4503;2010-09-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;1
4504;2010-09-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;0,5
4505;2010-09-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,07
4506;2010-09-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;1,5
4507;2010-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;7,6
4508;2010-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
4509;2010-09-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;4
4510;2010-09-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;2,1
4511;2010-09-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;0,6
4512;2010-09-01;Grenoble les Frenes;microg/m3;En continu;Ozone;34
4513;2010-09-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;20
4514;2010-09-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;16
4515;2010-09-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;13,3
4516;2010-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;0,1
4517;2010-09-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;2,6
4518;2010-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;1,2
4519;2010-09-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;40
4520;2010-09-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;-1
4521;2010-09-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
4522;2010-09-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;-1
4523;2010-09-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
4524;2010-09-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
4525;2010-09-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
4526;2010-09-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
4527;2010-09-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;46
4528;2010-09-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
4529;2010-09-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;50
4530;2010-09-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;40
4531;2010-09-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;16
4532;2010-09-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;-1
4533;2010-09-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;23
4534;2010-09-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;5
4535;2010-09-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;38
4536;2010-09-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;17
4537;2010-10-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;22
4538;2010-10-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;8
4539;2010-10-01;Fontaine les Balmes;microg/m3;En continu;Ozone;28
4540;2010-10-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;23
4541;2010-10-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;56
4542;2010-10-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;47
4543;2010-10-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;-1
4544;2010-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;3,7
4545;2010-10-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;0,6
4546;2010-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;10,2
4547;2010-10-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;1
4548;2010-10-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,14
4549;2010-10-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;0,17
4550;2010-10-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;0,3
4551;2010-10-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,16
4552;2010-10-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,11
4553;2010-10-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;0,2
4554;2010-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;4,8
4555;2010-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;0,3
4556;2010-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;17,9
4557;2010-10-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,02
4558;2010-10-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;22
4559;2010-10-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;2
4560;2010-10-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;0,5
4561;2010-10-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,25
4562;2010-10-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;1,3
4563;2010-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;9,2
4564;2010-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
4565;2010-10-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;8
4566;2010-10-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;3,9
4567;2010-10-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;0,5
4568;2010-10-01;Grenoble les Frenes;microg/m3;En continu;Ozone;23
4569;2010-10-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;26
4570;2010-10-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;22
4571;2010-10-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;10,5
4572;2010-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;0,1
4573;2010-10-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;2,8
4574;2010-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;1,5
4575;2010-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;42,8
4576;2010-10-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;-1
4577;2010-10-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
4578;2010-10-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;-1
4579;2010-10-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
4580;2010-10-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
4581;2010-10-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
4582;2010-10-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
4583;2010-10-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;42
4584;2010-10-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
4585;2010-10-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;58
4586;2010-10-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;37
4587;2010-10-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;20
4588;2010-10-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;-1
4589;2010-10-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;28
4590;2010-10-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;14
4591;2010-10-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;22
4592;2010-10-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;21
4593;2010-11-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;28
4594;2010-11-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;12
4595;2010-11-01;Fontaine les Balmes;microg/m3;En continu;Ozone;22
4596;2010-11-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;19
4597;2010-11-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;54
4598;2010-11-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;55
4599;2010-11-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;-1
4600;2010-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;2,2
4601;2010-11-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;0,5
4602;2010-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;11
4603;2010-11-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;1,1
4604;2010-11-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,32
4605;2010-11-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;0,43
4606;2010-11-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;0,6
4607;2010-11-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,35
4608;2010-11-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,26
4609;2010-11-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;0,1
4610;2010-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;3,9
4611;2010-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;0,3
4612;2010-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;15
4613;2010-11-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,05
4614;2010-11-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;28
4615;2010-11-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;3
4616;2010-11-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;0,4
4617;2010-11-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,43
4618;2010-11-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;1
4619;2010-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;7,3
4620;2010-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
4621;2010-11-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;14
4622;2010-11-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;3,5
4623;2010-11-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;0,5
4624;2010-11-01;Grenoble les Frenes;microg/m3;En continu;Ozone;17
4625;2010-11-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;22
4626;2010-11-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;-1
4627;2010-11-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;9,8
4628;2010-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;0,1
4629;2010-11-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;2,4
4630;2010-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;0,7
4631;2010-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;37
4632;2010-11-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;-1
4633;2010-11-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;-1
4634;2010-11-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;-1
4635;2010-11-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;-1
4636;2010-11-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;-1
4637;2010-11-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;-1
4638;2010-11-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;-1
4639;2010-11-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;51
4640;2010-11-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;-1
4641;2010-11-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;71
4642;2010-11-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;28
4643;2010-11-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;19
4644;2010-11-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;-1
4645;2010-11-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;37
4646;2010-11-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;23
4647;2010-11-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;18
4648;2010-11-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;23
4649;2010-12-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;40
4650;2010-12-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;21
4651;2010-12-01;Fontaine les Balmes;microg/m3;En continu;Ozone;17
4652;2010-12-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;28
4653;2010-12-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;66
4654;2010-12-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;67
4655;2010-12-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;-1
4656;2010-12-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;3,7
4657;2010-12-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;0,9
4658;2010-12-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;20,2
4659;2010-12-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;1,7
4660;2010-12-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,99
4661;2010-12-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;1,17
4662;2010-12-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;1,44
4663;2010-12-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,94
4664;2010-12-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,63
4665;2010-12-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;0,2
4666;2010-12-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;7,4
4667;2010-12-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;0,6
4668;2010-12-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;15,1
4669;2010-12-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,1
4670;2010-12-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;37
4671;2010-12-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;5
4672;2010-12-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;0,5
4673;2010-12-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;1,03
4674;2010-12-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;1,4
4675;2010-12-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;14,6
4676;2010-12-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
4677;2010-12-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;24
4678;2010-12-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;5,1
4679;2010-12-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;0,7
4680;2010-12-01;Grenoble les Frenes;microg/m3;En continu;Ozone;-1
4681;2010-12-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;33
4682;2010-12-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;-1
