ID;isLast;diagnosisYear;diagnosis5YearPeriod;diagnosisNote;developmentStatus
8675;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8676;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8677;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8678;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8679;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8680;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
8681;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8682;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8683;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8684;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8685;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8686;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8687;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8688;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8689;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8690;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8691;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre vieillissant
8692;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8693;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8694;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8695;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8696;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8697;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8698;false;2013;2010;Arbre d'avenir normal;Arbre jeune
8699;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8700;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8701;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8702;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8703;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
8704;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8705;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
8706;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8707;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8708;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8709;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8710;false;2013;2010;Arbre d'avenir normal;Arbre jeune
8711;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8712;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8713;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8714;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
8715;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8716;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8717;false;2014;2010;Arbre d'avenir incertain;Arbre jeune
8718;false;2015;2015;Unknown;Arbre adulte
8719;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8720;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8721;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8722;false;2013;2010;Arbre à abattre dans les 5 ans;Arbre adulte
8723;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8724;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8725;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8726;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8727;false;2014;2010;Arbre à abattre dans les 10 ans;Arbre adulte
8728;false;2013;2010;Arbre d'avenir normal;Arbre jeune
8729;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8730;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8731;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8732;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8733;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8734;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8735;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8736;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8737;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8738;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8739;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8740;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8741;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8742;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8743;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8744;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8745;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8746;false;2013;2010;Arbre à abattre dans les 5 ans;Arbre adulte
8747;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8748;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8749;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8750;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8751;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8752;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8753;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8754;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8755;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8756;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8757;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8758;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8759;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
8760;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8761;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
8762;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8763;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8764;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8765;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8766;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8767;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8768;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8769;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8770;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8771;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8772;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
8773;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8774;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
8775;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8776;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8777;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8778;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8779;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8780;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8781;false;2014;2010;Arbre à abattre dans les 10 ans;Arbre adulte
8782;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8783;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8784;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8785;false;2014;2010;Arbre à abattre dans les 10 ans;Arbre adulte
8786;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8787;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8788;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8789;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8790;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8791;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8792;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8793;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8794;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8795;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8796;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8797;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre vieillissant
8798;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8799;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8800;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8801;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8802;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8803;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8804;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8805;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8806;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8807;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8808;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8809;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8810;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
8811;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8812;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8813;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8814;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8815;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8816;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8817;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
8818;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
8819;false;2013;2010;Arbre d'avenir normal;Arbre jeune
8820;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8821;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8822;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
8823;false;2014;2010;Arbre à abattre dans les 5 ans;Arbre adulte
8824;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8825;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8826;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8827;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8828;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
8829;false;2013;2010;Arbre d'avenir normal;Arbre jeune
8830;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8831;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8832;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8833;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
8834;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8835;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8836;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8837;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8838;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
8839;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8840;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8841;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8842;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8843;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8844;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8845;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8846;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8847;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8848;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8849;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8850;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8851;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8852;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8853;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8854;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8855;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8856;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8857;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
8858;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8859;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8860;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8861;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8862;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8863;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8864;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8865;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
8866;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8867;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8868;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8869;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8870;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8871;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8872;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8873;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8874;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre vieillissant
8875;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8876;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8877;false;2014;2010;Arbre d'avenir incertain;Arbre vieillissant
8878;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8879;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8880;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
8881;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
8882;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8883;false;2014;2010;Arbre d'avenir incertain;Arbre vieillissant
8884;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8885;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8886;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8887;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8888;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8889;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8890;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8891;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
8892;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8893;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8894;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8895;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8896;false;2015;2015;Arbre d'avenir incertain;Arbre jeune
8897;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8898;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8899;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8900;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8901;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8902;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
8903;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre adulte
8904;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8905;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
8906;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8907;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8908;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8909;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8910;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8911;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8912;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8913;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8914;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8915;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8916;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8917;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8918;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8919;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8920;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8921;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8922;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8923;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre adulte
8924;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8925;false;2013;2010;Arbre d'avenir normal;Arbre jeune
8926;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8927;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
8928;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8929;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8930;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
8931;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8932;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8933;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8934;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8935;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
8936;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8937;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8938;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8939;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8940;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8941;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
8942;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8943;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8944;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8945;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8946;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8947;false;2013;2010;Arbre d'avenir normal;Arbre jeune
8948;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8949;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8950;false;2015;2015;Arbre d'avenir incertain;Arbre jeune
8951;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8952;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8953;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8954;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8955;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
8956;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8957;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8958;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8959;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
8960;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8961;false;2013;2010;Arbre d'avenir normal;Arbre jeune
8962;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8963;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8964;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8965;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8966;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8967;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8968;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8969;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8970;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8971;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8972;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8973;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8974;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
8975;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
8976;false;2013;2010;Arbre d'avenir normal;Arbre jeune
8977;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8978;false;2013;2010;Arbre d'avenir normal;Arbre jeune
8979;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8980;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8981;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8982;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8983;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8984;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8985;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8986;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8987;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8988;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8989;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8990;false;2014;2010;Arbre d'avenir normal;Arbre adulte
8991;false;2015;2015;Arbre d'avenir normal;Arbre jeune
8992;false;2014;2010;Arbre d'avenir normal;Arbre jeune
8993;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
8994;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre vieillissant
8995;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8996;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8997;false;2013;2010;Arbre d'avenir normal;Arbre adulte
8998;false;2015;2015;Arbre d'avenir normal;Arbre adulte
8999;false;2015;2015;Arbre d'avenir normal;Arbre adulte
9000;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
9001;false;2013;2010;Arbre d'avenir normal;Arbre adulte
9002;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
9003;false;2014;2010;Arbre d'avenir normal;Arbre adulte
9004;false;2014;2010;Arbre d'avenir normal;Arbre adulte
9005;false;2015;2015;Arbre d'avenir normal;Arbre adulte
9006;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
9007;false;2014;2010;Arbre d'avenir normal;Arbre jeune
9008;false;2014;2010;Arbre d'avenir normal;Arbre adulte
9009;false;2013;2010;Arbre d'avenir normal;Arbre adulte
9010;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
9011;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
9012;false;2015;2015;Arbre d'avenir normal;Arbre adulte
9013;false;2015;2015;Arbre d'avenir normal;Arbre adulte
9014;false;2015;2015;Arbre d'avenir normal;Arbre adulte
9015;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
9016;false;2014;2010;Arbre d'avenir normal;Arbre jeune
9017;false;2014;2010;Arbre d'avenir normal;Arbre adulte
9018;false;2014;2010;Arbre d'avenir normal;Arbre jeune
9019;false;2013;2010;Arbre d'avenir normal;Arbre adulte
9020;false;2014;2010;Arbre d'avenir normal;Arbre adulte
